DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 14:42:34.424,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1479212,0.6848,-0.0067,0.0078,0.7286,-0.0125,-0.0017,-0.2709,0
1479378,0.6848,-0.0067,0.0078,0.7286,0.0005,-0.0137,-0.2828,0
1479545,0.6848,-0.0067,0.0078,0.7287,0.0053,-0.0001,-0.2717,0
1479712,0.6848,-0.0067,0.0077,0.7287,-0.0074,0.0009,-0.3010,0
1479878,0.6848,-0.0067,0.0077,0.7287,-0.0082,-0.0058,-0.2730,0
1480045,0.6847,-0.0067,0.0077,0.7287,-0.0073,-0.0034,-0.2887,0
1480212,0.6847,-0.0067,0.0077,0.7287,-0.0113,-0.0039,-0.2878,0
1480378,0.6847,-0.0067,0.0077,0.7287,-0.0066,-0.0010,-0.2781,0
1480545,0.6847,-0.0067,0.0077,0.7288,0.0030,-0.0087,-0.2834,0
1480712,0.6847,-0.0067,0.0077,0.7288,-0.0047,-0.0098,-0.2768,0
1480878,0.6846,-0.0067,0.0077,0.7288,0.0110,0.0142,-0.2648,0
1481045,0.6846,-0.0067,0.0077,0.7288,-0.0094,-0.0033,-0.2759,0
1481212,0.6846,-0.0067,0.0077,0.7289,-0.0020,-0.0020,-0.2813,0
1481378,0.6845,-0.0067,0.0077,0.7289,-0.0109,-0.0045,-0.2850,0
1481545,0.6845,-0.0066,0.0077,0.7289,-0.0061,-0.0075,-0.2906,0
1481712,0.6845,-0.0066,0.0077,0.7289,-0.0003,0.0009,-0.2834,0
1481878,0.6845,-0.0067,0.0077,0.7290,-0.0054,-0.0142,-0.2851,0
1482045,0.6845,-0.0067,0.0077,0.7290,0.0025,0.0083,-0.2877,0
1482212,0.6843,-0.0066,0.0077,0.7291,-0.0027,0.0003,-0.2638,0
1482378,0.6843,-0.0066,0.0077,0.7291,-0.0097,-0.0140,-0.2834,0
1482545,0.6843,-0.0066,0.0077,0.7291,0.0088,-0.0041,-0.2695,0
1482712,0.6843,-0.0066,0.0078,0.7292,-0.0007,0.0023,-0.2718,0
1482878,0.6843,-0.0066,0.0078,0.7292,0.0045,-0.0131,-0.2619,0
1483045,0.6842,-0.0066,0.0078,0.7292,-0.0085,0.0041,-0.2764,0
1483212,0.6842,-0.0066,0.0078,0.7292,0.0097,0.0078,-0.2658,0
1483378,0.6842,-0.0066,0.0078,0.7293,0.0042,-0.0043,-0.2778,0
1483545,0.6842,-0.0066,0.0078,0.7293,0.0009,-0.0092,-0.2947,0
1483712,0.6841,-0.0066,0.0078,0.7293,-0.0007,-0.0139,-0.2801,0
1483878,0.6841,-0.0066,0.0078,0.7293,0.0064,0.0025,-0.2792,0
1484045,0.6841,-0.0066,0.0078,0.7293,0.0024,0.0013,-0.2791,0
1484212,0.6841,-0.0067,0.0078,0.7293,-0.0025,0.0065,-0.2720,0
1484378,0.6841,-0.0067,0.0078,0.7293,-0.0055,-0.0007,-0.2694,0
1484545,0.6841,-0.0067,0.0078,0.7293,0.0006,0.0010,-0.2845,0
1484712,0.6841,-0.0067,0.0078,0.7293,0.0030,-0.0009,-0.2797,0
1484878,0.6841,-0.0067,0.0078,0.7293,-0.0078,-0.0099,-0.2666,0
1485045,0.6841,-0.0067,0.0078,0.7293,-0.0041,-0.0163,-0.2854,0
1485212,0.6841,-0.0067,0.0078,0.7293,-0.0099,-0.0005,-0.2756,0
1485379,0.6841,-0.0067,0.0078,0.7293,-0.0079,0.0025,-0.2517,0
1485545,0.6841,-0.0067,0.0078,0.7293,0.0042,-0.0029,-0.2758,0
1485712,0.6841,-0.0067,0.0078,0.7294,-0.0062,0.0121,-0.2657,0
1485879,0.6840,-0.0067,0.0078,0.7294,0.0067,-0.0038,-0.2644,0
1486045,0.6840,-0.0067,0.0078,0.7294,0.0005,0.0075,-0.2953,0
1486212,0.6840,-0.0067,0.0078,0.7294,0.0066,-0.0118,-0.2740,0
1486379,0.6840,-0.0067,0.0078,0.7294,-0.0077,-0.0113,-0.2806,0
1486545,0.6840,-0.0067,0.0078,0.7294,-0.0018,0.0036,-0.2816,0
